0.16694962360751084,0.16932975380686963,0.17344351746556547,0.15902965311129819,0.15473927255417536,0.154556421630754,0.15387191605122846,0.15247588548576993,0.14967043596608093,0.14405282299393335,,
0.12036783229380259,0.16804058120542795,0.17281398894602298,0.16416186753940723,0.15331541768866763,0.15357687961172103,0.1529887449521124,0.1518036286767474,0.14942783537948878,0.1446734588694803,,
0.06888084173730219,0.16708984106471236,0.1709936751268002,0.1699398556290466,0.15373294499743562,0.15332887438835155,0.1529243179357438,0.1521500141111344,0.1505992437425207,0.14749661287183127,0.14129077514679078,
0.03685801372440081,0.11959772068218645,0.1691440051027479,0.17319087774755412,0.1575596195756802,0.1531217227158473,0.15303061013817273,0.1525621084187046,0.1516238424496373,0.14974683689595358,0.14599257397250548,
0.019162170686543814,0.06830604671047542,0.16726604990125926,0.172930709581767,0.16409288920939274,0.152643964902121,0.1531114465956978,0.15282545106552664,0.15225534773562419,0.15111490098785751,0.1488338799573791,
0.00981532925720473,0.03652027718298223,0.11806291732994517,0.17089260144417293,0.1705785461539854,0.15349700090989324,0.1531660386038554,0.15296656610446926,0.15261572411367375,0.15191391982709573,0.15051024238994884,
0.004985027697824269,0.018978474404519077,0.06717598022838028,0.16704322202395247,0.17383035607609282,0.15790226259417048,0.15296422883022462,0.1530258764456916,0.15280922304702196,0.1523754216856721,0.15150778327150413,0.14977247807740868
0.0025186315122569733,0.009718847325994888,0.035858690245058514,0.11496746914712942,0.17308250363053598,0.16535088087222208,0.15234499755386086,0.1530292881327575,0.1528935532666623,0.152624776119099,0.15208720920492538,0.15101206437370596
0.001268263204177267,0.004935291255023655,0.018619142133819492,0.06497100912494022,0.1645700254856004,0.17257276645784947,0.15339691826908322,0.15300711839903494,0.15288208485720783,0.1527121764873442,0.15237237659966757,0.15169277624664482
0.0006372217368740292,0.002493271614061732,0.009530209999601209,0.034580778733552,0.10877326770696337,0.17429181730905982,0.15923715052796822,0.15242520821923974,0.1526355996642417,0.15252346299259673,0.15229847184907397,0.15184848851750898
0.00031967847303298897,0.0012554186631098493,0.004838049911148554,0.017928271853663948,0.0607873626279636,0.15483839950378817,0.16805052308592222,0.1504633143677083,0.1516373789683011,0.15156097885141406,0.15141038026350093,0.15110916841637423
0.00016020610477917015,0.000630742952167162,0.002443681051802135,0.009168433520956731,0.032197665298898254,0.09700836493519259,0.1665029062838354,0.15132997548104668,0.14916977028121203,0.1490583828647912,0.14896349557151245,0.1487737593644109
8.022879814829652e-05,0.0003164191329009435,0.0012302981479556101,0.00465181688408435,0.016650321550480424,0.05336883177388736,0.1310746022237595,0.15405507191348766,0.14420369431664926,0.14465240234446597,0.14459988605448504,0.14449229688428686
4.015788486610593e-05,0.00015856926896696345,0.0006180722257888014,0.0023487773844579397,0.00850224094824131,0.028073160961407245,0.07768264718322344,0.13878003214889623,0.1398435025964915,0.13870966275126684,0.13868603479963545,0.13863721219386343
2.0094280091040697e-05,7.940779158267032e-05,0.00031004555408544767,0.0011822424790535412,0.004309809644475834,0.014464348525296282,0.04198600624364932,0.09472914004697935,0.12962889537301603,0.13199794226747338,0.13196609813979657,0.13196030358108574
1.0052665265581303e-05,3.974644264979105e-05,0.00015536902904019766,0.0005938392170759773,0.002174783518024349,0.007370185265832309,0.02190977047479962,0.05352884684365988,0.09850251296081779,0.12186051753973005,0.125118469543866,0.125197587426222
5.028351161152995e-06,1.9888215195511055e-05,7.780287770725152e-05,0.0002978588562805256,0.0010942282583793592,0.003730977746100403,0.01124083437479135,0.02844780299733908,0.05925505574931563,0.0965711999267096,0.11593201532610975,0.11883858466623601
2.514916593544061e-06,9.949505500962003e-06,3.894225457858085e-05,0.00014925144387361789,0.0005494843117009826,0.0018810655206221662,0.005713421226926134,0.014729217496666147,0.03219052008277014,0.061128631251188344,0.09420365044856947,0.11096959561571654
1.2577298238592551e-06,4.976723811685192e-06,1.9485485487406953e-05,7.473560823293332e-05,0.0002755625654850344,0.0009459002415025775,0.002887805708569372,0.007525075231959275,0.016835942247838076,0.03386727304439814,0.061531932162060154,0.09202238680485525
6.289638932359521e-07,2.489085228584216e-06,9.747903657184798e-06,3.7405593955809603e-05,0.00013806273662455608,0.00047481502613816185,0.0014545032524882354,0.003815355927089402,0.008647856049418996,0.017856242483618133,0.03460062159796841,0.06143823236679455
3.145178108009234e-07,1.2448075859468685e-06,4.875833877597865e-06,1.8716046847639146e-05,6.912731327738104e-05,0.00023805456277043447,0.0007309167285133485,0.0019254928594170221,0.004398516790807099,0.009208905039110444,0.01834394942401158,0.034915477149556874
1.5727182694501487e-07,6.225003645769372e-07,2.438606873908974e-06,9.362769493247546e-06,3.45965466219698e-05,0.00011924971304714407,0.00036673537571579363,0.0009688625275220505,0.0022241863023171795,0.004694496501283865,0.009484727914347435,0.01858034932004315
7.864054699921865e-08,3.112851679894577e-07,1.2195559742572806e-06,4.683109949146384e-06,1.7309743311207e-05,5.970070912718491e-05,0.00018381189176677927,0.00048655734485448485,0.0011206005207830161,0.0023771332158362907,0.004841798843767872,0.009622854478885145
3.9321928837071347e-08,1.5565518761201872e-07,6.098699712746554e-07,2.342185687332086e-06,8.658952287295724e-06,2.9876272287360634e-05,9.205899717770405e-05,0.00024402159107285567,0.0005632470842059055,0.001198721376404992,0.0024537434340126743,0.004916572618991895
1.966155411333942e-08,7.783211295805849e-08,3.0496829456251947e-07,1.1713232032191972e-06,4.330948998452877e-06,1.4947101490813035e-05,4.608171547167496e-05,0.0001222692564416759,0.0002826524079299917,0.000602865289361466,0.0012379930777680463,0.002492887988031066
